,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,attack
2170,0.9524558739743514,0.4323767310990756,1.0,1.0,0.0,0.6034066366644346,0.18988264742988115,0.5294682774243877,0.9913462473743317,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14383249681269047,0.04144035842348609,0.8245070475237993,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.4709011726192729,0.9773443212335986,0.9057794820967519,0.0,1.0,0.0,0.0,1.0,0.8762238156168785,0.4773961740183339,0.5348372449958418,0.014394904489407064,0.9774585436088565,0.9453326423575998,0.96760105763136,0.972519470212129,1.0,0.0,0.9602829695604543,0.29694333381584,0.9640686440925818,3.6695912276913924e-05,0.0,0.0,0.0,0
2171,0.8981447616327614,0.434072933282373,1.0,1.0,0.0,0.6011334177367846,0.18626948620195805,0.5275455322851657,0.9898526410224048,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0018206646666003138,0.05070063516046895,0.8280723388163471,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.4721528860202351,0.9766843721071801,0.9035345501218368,0.0,1.0,0.0,0.0,1.0,0.8762238156168785,0.4773961740183339,0.5399597109419947,0.014394904489407064,0.9770208620038878,0.9494260279673372,0.9697833997040105,0.972519470212129,1.0,0.0,0.9602829695604543,0.29694333381584,0.9636631348839613,0.5361089173721788,0.0,1.0,0.0,0
2172,0.9520475087902336,0.43559059983763493,1.0,1.0,0.0,0.6011334177367846,0.18928066269686727,0.5254301938310129,0.9894919005216366,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0018206646666003138,0.0,0.8342717558740704,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.4721528860202351,0.9763176383490231,0.901003485336881,0.0,1.0,0.0,0.0,1.0,0.877771339819577,0.4773961740183339,0.5368868708831602,0.014394904489407064,0.9768023057798202,0.9465090545700706,0.96760105763136,0.972519470212129,1.0,0.0,0.9594688988813131,0.29694333381584,0.9630141176486908,0.9956332027780275,0.0,1.0,0.0,0
2173,0.9336716219347111,0.43597001647645045,1.0,1.0,0.0,0.6011334177367846,0.18707255012258983,0.5232188400144022,0.9888739188838306,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0018206646666003138,0.0,0.8415612557127718,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.4727778272794183,0.9785904150327658,0.8977681640816837,0.0,1.0,0.0,0.0,1.0,0.8762238156168785,0.47773310257237056,0.5368868708831602,0.014394904489407064,0.976656317052025,0.9412399913168366,0.96760105763136,0.972519470212129,1.0,0.0,0.959186789373628,0.2882096903152186,0.9628926167622128,0.9959453213991388,0.0,1.0,0.0,0
2174,0.8930695218958054,0.43507728147779284,1.0,1.0,0.0,0.6011334177367846,0.18988264742988115,0.5210074861977916,0.9900584339320352,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0018206646666003138,0.0443189152500409,0.8472384512853135,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.47199604041124044,0.9760976553068834,0.894620932123276,0.0,1.0,0.0,0.0,1.0,0.8762238156168785,0.47537197043978385,0.5368868708831602,0.014394904489407064,0.9765103283242299,0.9412870037311969,0.9676850392522163,0.9727216720991995,1.0,0.0,0.9583097670233331,0.2882096903152186,0.9616355888408586,0.7535872165375908,0.0,0.0,0.0,0
2175,0.9553727161056897,0.43581382623115955,1.0,1.0,0.0,0.6011334177367846,0.18988264742988115,0.5195171852496397,0.9898526410224048,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12395693222050022,0.15886375718911602,0.8519845380258996,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.46933698858871886,0.9759511906546398,0.8919138032207599,0.0,1.0,0.0,0.0,1.0,0.8777721445643518,0.47537197043978385,0.5368868708831602,0.014394904489407064,0.9753429876587019,0.924585843529673,0.9677690208730726,0.9727216720991995,1.0,0.0,0.9582157305207715,0.2882096903152186,0.9612300796322379,0.03152178731149037,0.0,0.0,0.0,0
2176,0.9109787577246955,0.4332695229562134,1.0,1.0,0.0,0.6011334177367846,0.18988264742988115,0.5173540266442629,0.9888224706564229,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13632227135497388,0.15565933828336243,0.8566171205418268,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.4699619298479025,0.9761708876330053,0.8879521888616206,0.0,1.0,0.0,0.0,1.0,0.8777721445643518,0.474021623969308,0.5368868708831602,0.014394904489407064,0.9770208620038878,0.9213397832318838,0.9701191950685899,0.9727216720991995,1.0,0.0,0.9590927528710663,0.2882096903152186,0.9627711158757348,7.339180164603916e-05,0.0,0.0,0.0,0
2177,0.9266128421196812,0.4329793741314157,1.0,1.0,0.0,0.6011334177367846,0.18727362931020508,0.5161043266922707,0.9895949979460903,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1365498381462892,0.1518574691767842,0.8619536333541405,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.4699619298479025,0.9753644738543432,0.8832202653691497,0.0,1.0,0.0,0.0,1.0,0.8777721445643518,0.47604582754785807,0.5368868708831602,0.015159235583961359,0.9766196064362636,0.9219513119030558,0.9677690208730726,0.9727216720991995,1.0,0.0,0.9575580615090924,0.29257651206552926,0.9611488259144059,7.339180164603916e-05,0.0,0.0,0.0,0
2178,0.9427720455270716,0.4351888946745551,1.0,1.0,0.0,0.6011334177367846,0.18586858065655676,0.5143737998079692,0.98995553747722,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13806709227320338,0.15609384366624354,0.8662910028342039,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.4716829594874503,0.977124052127685,0.8800289601433422,0.0,1.0,0.0,0.0,1.0,0.8762238156168785,0.4787452043616456,0.5368868708831602,0.014522287483579893,0.9761454987939503,0.9340889623512385,0.9682726483605186,0.9746413282361214,1.0,0.0,0.9591553135380512,0.2882096903152186,0.9620410980494791,7.339180164603916e-05,0.0,0.0,0.0,0
2179,0.89225279152757,0.43512191538480166,1.0,1.0,0.0,0.6011334177367846,0.18667164457719032,0.5122584613538166,0.9899040892498123,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13958429900518027,0.15894526139426668,0.8696519071487817,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.4724653566498265,0.9777104828642077,0.8756491648859921,0.0,1.0,0.0,0.0,1.0,0.8762238156168785,0.4787452043616456,0.5368868708831602,0.014522287483579893,0.9770208620038878,0.9414280409742781,0.969615567581144,0.9721156973331117,1.0,0.0,0.9592808258761898,0.3013101555661507,0.9630956244933699,7.339180164603916e-05,0.0,0.0,0.0,0
2180,0.9562477323164398,0.43382747522306436,1.0,1.0,0.0,0.6011334177367846,0.18787561404322162,0.5106239498319731,0.9902131805535346,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16613567748693087,0.1645122635742127,0.8747386766495957,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.4696494592183107,0.978443950380522,0.8716435917354725,0.0,1.0,0.0,0.0,1.0,0.8772554984186787,0.4787452043616456,0.5368868708831602,0.01426752149523424,0.9770208620038878,0.9401109588032132,0.9701191950685899,0.9721156973331117,1.0,0.0,0.9597191415492529,0.3013101555661507,0.9630956244933699,7.339180164603916e-05,0.0,0.0,0.0,0
2181,0.9264962704346521,0.43313556437670653,1.0,1.0,0.0,0.6011334177367846,0.18787561404322162,0.5093742498799807,0.9895949979460903,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4455318185911381,0.9511460190760113,0.8787354200648482,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.47090056232507416,0.9761342714699444,0.8688263369024667,0.0,1.0,0.0,0.0,1.0,0.8793188640222755,0.4787452043616456,0.5368868708831602,0.01426752149523424,0.9754892609649137,0.9375704520053167,0.9702870271914564,0.9719134954460412,1.0,0.0,0.958591681028934,0.3013101555661507,0.9619193440361542,7.339180164603916e-05,0.0,0.0,0.0,0
2182,0.8956362846855406,0.4364833348362925,1.0,1.0,0.0,0.6011334177367846,0.18787561404322162,0.507979964294287,0.989620722059794,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4593385325579522,0.9485389443838197,0.8802114852441673,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.46933698858871886,0.9777837151903298,0.8641164500436954,0.0,1.0,0.0,0.0,1.0,0.8793188640222755,0.4787452043616456,0.5368868708831602,0.01426752149523424,0.9753796982744631,0.9322069966388746,0.9702870271914564,0.972519470212129,1.0,0.0,0.9579025361816782,0.3013101555661507,0.961351580518716,7.339180164603916e-05,0.0,0.0,0.0,0
2183,0.9547308432649981,0.435992361859195,1.0,1.0,0.0,0.6011334177367846,0.18787561404322162,0.5051917681829091,0.9916810627917576,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4582765068035433,0.9403647827218715,0.8811652155474708,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.4691801429797249,0.9766108537172844,0.8593624899175245,0.0,1.0,0.0,0.0,1.0,0.8767396570177786,0.4787452043616456,0.5338124320521827,0.014649670477752716,0.9755621130396029,0.9212453911186759,0.9702870271914564,0.972519470212129,1.0,0.0,0.9580280485198167,0.3013101555661507,0.9608245704236176,3.669590082301958e-05,0.0,0.0,0.0,0
2184,0.9025783106722836,0.43757695084573006,1.0,1.0,0.0,0.6011334177367846,0.22701652357261892,0.48875120019203055,0.9917067869054614,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6190259866441068,0.9728165987924233,0.8821871504373202,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.4662073999392147,0.9758044399386221,0.856149205296027,0.0,1.0,0.0,0.0,1.0,0.8772554984186787,0.47537197043978385,0.5368868708831602,0.01426752149523424,0.9751972835093233,0.9227508902316695,0.9684404804833853,0.9727216720991995,1.0,0.0,0.9578712558481858,0.27947604681459715,0.9613920808142088,0.0,0.0,0.0,0.0,0
2185,0.9535059298559029,0.4355013888820975,1.0,1.0,0.0,0.6011334177367846,0.5182650060824896,0.457792621819491,0.9910886042980169,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.81406468461039,0.9562240808148639,0.882255241633032,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.4662073999392147,0.9736048955810013,0.8527818359526591,0.0,1.0,0.0,0.0,1.0,0.8772554984186787,0.47267259362599634,0.5368868708831602,0.01426752149523424,0.974978442706839,0.9249623101290432,0.9694477354582773,0.9727216720991995,1.0,0.0,0.9575267811756001,0.29694333381584,0.9603375543703179,0.0,0.0,0.0,0.0,0
2186,0.9373469085917705,0.4354566981166083,1.0,1.0,0.0,0.6011334177367846,0.7380570864440044,0.4617343149903984,0.9904193754024416,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9263390254652999,0.9407450650210659,0.882277976495214,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.4662073999392147,0.9754379922442391,0.8513512291404659,0.0,1.0,0.0,0.0,1.0,0.8772554984186787,0.47267259362599634,0.5368868708831602,0.01426752149523424,0.9766927430893697,0.9372880102346673,0.969615567581144,0.9727216720991995,1.0,0.0,0.9584663641928798,0.29694333381584,0.9611485727875589,7.339180164603916e-05,0.0,0.0,0.0,0
2187,0.8956362846855406,0.43402829937536413,1.0,1.0,0.0,0.6011334177367846,0.8418296076262273,0.4795211608857416,0.9893892050364599,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9320285507102133,0.940446392914285,0.8831408807406236,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.4665198705688065,0.9772705167799289,0.8519454741562372,0.0,1.0,0.0,0.0,1.0,0.8772554984186787,0.47115444094208403,0.5348372449958418,0.01426752149523424,0.9774588281872734,0.9304194230397188,0.9699512973863003,0.9727216720991995,1.0,0.0,0.9590614725375738,0.29694333381584,0.9626896090310557,7.339180164603916e-05,0.0,0.0,0.0,0
2188,0.9551393905923735,0.4345639631179508,1.0,1.0,0.0,0.6011334177367846,0.8889999035321043,0.4999518047887661,0.9909342596157942,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9315735593123944,0.9391972270340438,0.8832998546896464,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.4665198705688065,0.9752180092020996,0.8523636550544482,0.0,1.0,0.0,0.0,1.0,0.8772554984186787,0.4719974203907584,0.5348372449958418,0.01426752149523424,0.9751244314346341,0.9264678092420368,0.9693637538374209,0.9791877162195881,1.0,0.0,0.9578086951812008,0.29694333381584,0.9605810623969677,7.339183028077503e-05,0.0,0.0,0.0,0
2189,0.9128455439744825,0.4362378767769839,1.0,1.0,0.0,0.5988637451725136,0.9084707583253682,0.5201424102856456,0.990161732326127,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9277805424824521,0.9403378619571015,0.8832998546896464,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.4665198705688065,0.9768674529224848,0.8523856916881482,0.0,1.0,0.0,0.0,1.0,0.8772554984186787,0.47064839004744674,0.5348372449958418,0.01426752149523424,0.9757078171889814,0.9257618884576568,0.9676011231907831,0.9721153818855499,1.0,0.0,0.9581531698537866,0.29475992294068465,0.9612300796322379,3.6695912276913924e-05,0.0,0.0,0.0,0
2190,0.9207208720144898,0.43697436467187023,1.0,1.0,0.0,0.5988637451725136,0.9140909529399543,0.5367751965314448,0.9895949979460903,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9327871066812643,0.9417226915338222,0.8827548416468658,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.46745911334017665,0.9778572335802254,0.8520775222444077,0.0,1.0,0.0,0.0,1.0,0.8772554984186787,0.47064839004744674,0.5348372449958418,0.01426752149523424,0.9768751578545094,0.9400169339744924,0.9684404804833853,0.972519470212129,1.0,0.0,0.9590927528710663,0.29694333381584,0.9624466072580995,3.6695912276913924e-05,0.0,0.0,0.0,0
2191,0.947555673908197,0.43882681395893886,1.0,1.0,0.0,0.5988637451725136,0.9140909529399543,0.5483126050168026,0.9903677262053957,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9305872706677474,0.9403647827218715,0.8835269198343814,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.4668335617867949,0.9777473850910428,0.8546306236630632,0.0,1.0,0.0,0.0,1.0,0.8772554984186787,0.46929804357697047,0.5348372449958418,0.01426752149523424,0.975051579359945,0.9417104827449274,0.9697833997040105,0.972519470212129,1.0,0.0,0.9583412428589099,0.3100436627654502,0.9620815983449718,3.6695912276913924e-05,0.0,0.0,0.0,0
2192,0.8932445615666069,0.4389830042042297,1.0,1.0,0.0,0.5988637451725136,0.91850592525868,0.5746082498199712,0.9899298133635162,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9315735593123944,0.9423743012259758,0.8856842371433221,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.46589492930962284,0.9781504489484868,0.8550707839569642,0.0,1.0,0.0,0.0,1.0,0.8736454133571545,0.46929804357697047,0.5348372449958418,0.01426752149523424,0.977750521064447,0.9339479251081575,0.9685243965448187,0.972519470212129,1.0,0.0,0.959594020215283,0.3100437990667721,0.9634196268573114,3.6695912276913924e-05,0.0,0.0,0.0,0
2193,0.955839367132322,0.4366395819400637,1.0,1.0,0.0,0.5988637451725136,0.9169010502472474,0.5921064870379259,0.9906766165394797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9304356068684744,0.9403647827218715,0.8861383674327918,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.46307903187810706,0.9775640182119641,0.8550927633526546,0.0,1.0,0.0,0.0,1.0,0.8736454133571545,0.46693691144438376,0.5348372449958418,0.01426752149523424,0.9768751578545094,0.9456154514127363,0.9687762102885416,0.972519470212129,1.0,0.0,0.9587169978649881,0.29694333381584004,0.9623248532447748,3.6695912276913924e-05,0.0,0.0,0.0,0
2194,0.9302881287767405,0.4375323737972015,1.0,1.0,0.0,0.6034066366644346,0.9169010502472474,0.6083070166226595,0.9903675252357574,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9329390074552237,0.9401748535468002,0.8867969980910652,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.46307903187810706,0.9761708876330053,0.8558851091196863,0.0,1.0,0.0,0.0,1.0,0.8736454133571545,0.46693691144438376,0.5481550169469838,0.01426752149523424,0.9768751578545094,0.9375704520053167,0.9689441079708313,0.972519470212129,1.0,0.0,0.9583412428589099,0.29694333381584,0.9617975900228293,3.6695912276913924e-05,0.0,0.0,0.0,0
2195,0.8928944822250039,0.4385366651341411,1.0,1.0,0.0,0.5977253625269974,0.9140903265250397,0.6235457048127699,0.990161732326127,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9326356798566777,0.9399845004226772,0.8873646893006111,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.46307903187810706,0.9759142884278049,0.8589003502279331,0.0,1.0,0.0,0.0,1.0,0.8736454133571545,0.46896111502293336,0.5978496514676719,0.01426752149523424,0.9768751578545094,0.9322073639233619,0.9679368529959395,0.972519470212129,1.0,0.0,0.9583412428589099,0.2838428685649079,0.9617975900228293,3.6695912276913924e-05,0.0,0.0,0.0,0
2196,0.9573560740405057,0.4382241709265988,1.0,1.0,0.0,0.5999985814546474,0.9136887945647238,0.6378714969395102,0.9904708236298493,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9296009820231004,0.9399847123972029,0.88747819352527,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.4643301349848705,0.9743377909697677,0.8602649043770364,0.0,1.0,0.0,0.0,1.0,0.8736454133571545,0.47064839004744674,0.6834031463835766,0.01426752149523424,0.9757806692636705,0.9477321119124149,0.9702870271914564,0.972519470212129,1.0,0.0,0.9578712558481857,0.2838428685649079,0.9613920808142088,3.6695912276913924e-05,0.0,0.0,0.0,0
2197,0.9081203835791296,0.4386482783309034,1.0,1.0,0.0,0.5999985814546474,0.9173019557926478,0.6519565005400864,0.9904708236298493,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.932711274781628,0.9405280031066986,0.8875918111407628,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.4643301349848705,0.974118093991402,0.8601108768931757,0.0,1.0,0.0,0.0,1.0,0.8736454133571545,0.47267259362599634,0.7684434354415792,0.01426752149523424,0.9747596019043546,0.9299489316116278,0.9684404804833853,0.972519470212129,1.0,0.0,0.9567748801592749,0.2838428685649079,0.9596075365440622,3.6695912276913924e-05,0.0,0.0,0.0,0
2198,0.9317465498424097,0.4396303380020589,1.0,1.0,0.0,0.5999985814546474,0.9217181809412018,0.664262969575132,0.9905222718572568,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9315735593123944,0.9413966747132195,0.8877279935321868,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.4662073999392147,0.9750712584860819,0.8622676623332914,0.0,1.0,0.0,0.0,1.0,0.8736454133571545,0.47537197043978385,0.823258937136278,0.01426752149523424,0.9749420166694944,0.9416634703305671,0.9684404804833853,0.9769650726996224,1.0,0.0,0.9579025361816782,0.3013101555661507,0.9607430635789383,3.6695912276913924e-05,0.0,0.0,0.0,0
2199,0.9427137596845571,0.44032213513145624,1.0,1.0,0.0,0.5999985814546474,0.9229221504072331,0.6783963559169465,0.9908828113883865,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.931269994739162,0.9405549238714688,0.888795341450983,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.4662073999392147,0.977564018211964,0.8617834860100001,0.0,1.0,0.0,0.0,1.0,0.8736454133571545,0.47570889899382096,0.8452868197224515,0.01426752149523424,0.9768751578545094,0.9447684933852751,0.9684404804833853,0.972519470212129,1.0,0.0,0.9591553135380512,0.3013101555661507,0.9626086084400703,3.6695912276913924e-05,0.0,0.0,0.0,0
2200,0.8914943470018493,0.4391169059252563,1.0,1.0,0.0,0.5999985814546474,0.92011205309994,0.6866647413586172,0.9919644299817759,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9315735593123944,0.9406365340638824,0.8896809805585746,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.467772194263967,0.9773074190067637,0.8622237035419109,0.0,1.0,0.0,0.0,1.0,0.8736454133571545,0.4750337257585826,0.8381147278889802,0.01426752149523424,0.9768751578545094,0.9309843065810177,0.9701191950685899,0.9678722967326888,1.0,0.0,0.9599072145543763,0.3056769773164614,0.9630141176486908,3.6695912276913924e-05,0.0,0.0,0.0,0
